Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Spermatogenesis,0.24161942369824413,0.8099565240942563,0.8741418764302059,1.0,1.0,5/88,4.12%,SYCP1;CFTR;OAZ3;TEKT2;HSPA2
prerank,Reactive Oxygen Species Pathway,-0.27187270089844984,-0.7993629053760157,0.7946768060836502,1.0,1.0,19/48,33.56%,G6PD;GPX3;FES;ERCC2;STK25;OXSR1;EGLN2;MGST1;PRNP;LSP1;PTPA;SCAF4;HHEX;ABCC1;IPCEF1;PRDX1;NQO1;SBNO2;CAT
prerank,Notch Signaling,-0.2963000324425679,-0.7851000672819305,0.7875939849624061,1.0,1.0,12/30,22.68%,HEYL;FZD5;NOTCH3;DTX2;FZD1;MAML2;NOTCH2;PPARD;NOTCH1;APH1A;LFNG;DTX4
prerank,Myogenesis,-0.22745979488918952,-0.7779050980151462,0.9084628670120898,1.0,1.0,57/134,27.98%,REEP1;TCAP;MAPRE3;RYR1;PPFIA4;CKM;ADAM12;TNNT3;EPHB3;DENND2B;GAA;CDKN1A;PLXNB2;PICK1;MYOM1;SMTN;IGFBP7;GPX3;PTP4A3;AGRN;RB1;PFKM;CRAT;BHLHE40;CASQ1;ACSL1;FHL1;SORBS3;TEAD4;SYNGR2;NOTCH1;NAV2;GADD45B;ENO3;TPD52L1;MYH9;DMPK;PRNP;ITGB1;ATP2A1;TSC2;ADCY9;GSN;HDAC5;TGFB1;FLII;PDE4DIP;TNNC2;ATP6AP1;PDLIM7;ITGA7;MYOM2;AK1;MYL6B;LSP1;AEBP1;MEF2C
prerank,Wnt-beta Catenin Signaling,-0.28140784420930476,-0.7734780898301972,0.8117001828153565,1.0,1.0,1/34,0.41%,HEY1
prerank,Inflammatory Response,-0.2208445583616248,-0.7572551414042804,0.9608177172061328,1.0,1.0,36/165,20.28%,FFAR2;TLR3;LAMP3;GPC3;IL15;P2RY2;TNFSF9;TNFSF15;F3;TLR1;FZD5;CSF1;NMUR1;EDN1;TACR1;IL10RA;ADGRE1;NLRP3;IL2RB;PTGER4;CXCR6;CDKN1A;IL18RAP;CCRL2;PROK2;EBI3;SLC4A4;AQP9;STAB1;RGS16;RELA;LPAR1;LIF;ICAM1;PTGIR;ITGA5
prerank,Complement,0.20535681615699677,0.746477256037028,0.9802955665024631,1.0,1.0,27/166,17.95%,DOCK9;C1R;L3MBTL4;CDA;LCK;GNGT2;C1QA;ANG;NOTCH4;S100A13;CASP5;C1QC;GATA3;CTSV;CDK5R1;KYNU;MMP15;DOCK4;RASGRP1;SERPINA1;F5;CASP9;RABIF;FYN;SERPINE1;GNG2;PFN1
prerank,Adipogenesis,-0.20032645581653818,-0.7103669996693074,0.9930675909878682,1.0,1.0,84/183,39.13%,ANGPTL4;LPL;EPHX2;SLC25A10;POR;PEX14;BCL6;MCCC1;MIGA2;CD302;REEP6;OMD;GPX3;DHCR7;APOE;ABCB8;CRAT;ALDOA;SLC5A6;PFKL;ME1;SLC1A5;PFKFB3;ITSN1;PGM1;UBQLN1;SLC19A1;CHUK;CHCHD10;GPAM;UCK1;PPP1R15B;ACO2;STAT5A;RAB34;BCL2L13;ESYT1;ADCY6;ITGA7;GBE1;LIPE;SCARB1;CD151;SLC27A1;TKT;UBC;ACAA2;COQ5;DLAT;DHRS7;ARAF;ALDH2;TST;TANK;ACLY;RIOK3;RETSAT;IDH1;BAZ2A;FAH;SUCLG1;CAT;GPHN;COQ9;ESRRA;HIBCH;DHRS7B;STOM;LPCAT3;SAMM50;HADH;CDKN2C;PREB;ANGPT1;SLC25A1;PHYH;ATP1B3;DNAJB9;SDHC;CAVIN1;PIM3;CMPK1;APLP2;GPD2
prerank,Angiogenesis,-0.26887792623227597,-0.6747853694763539,0.8848263254113345,1.0,1.0,3/23,12.42%,LPL;VAV2;FSTL1
prerank,Pperoxisome,-0.20714335546469212,-0.6715636730575272,0.9819819819819819,1.0,1.0,29/91,33.56%,CEL;ABCB1;EPHX2;EHHADH;ACAA1;PEX14;SULT2B1;SLC35B2;CRAT;ACSL1;STS;SLC25A4;DIO1;ABCC5;IDE;PEX11A;PEX5;PEX13;SLC27A2;ALDH1A1;ACSL5;ABCD3;HRAS;RETSAT;PRDX1;IDH1;ALDH9A1;VPS4B;CAT
prerank,Myc Targets V1,0.17907353909388657,0.669585671096358,1.0,1.0,1.0,195/200,74.01%,LSM7;SET;HNRNPD;NDUFAB1;EIF2S2;HSPE1;SNRPG;PRPS2;SNRPD2;RAD23B;IFRD1;ERH;RANBP1;RPL34;PCBP1;U2AF1;RPS10;TOMM70;H2AZ1;PSMB3;DDX18;CBX3;SRM;YWHAE;BUB3;NOP16;EIF1AX;SSB;SRSF2;KPNB1;RSL1D1;RPS2;UBE2L3;HNRNPA3;HDGF;RPS6;PSMA4;PSMA7;PA2G4;DUT;GSPT1;PABPC1;EIF2S1;STARD7;RFC4;SNRPB2;PSMD7;SMARCC1;ORC2;MCM6;SSBP1;EIF3B;DEK;TXNL4A;EIF4E;SRSF3;FBL;SNRPD1;CCT4;DHX15;PSMB2;AP3S1;LSM2;PRDX3;RAN;NHP2;PHB;RPL14;XPOT;SF3A1;NOLC1;CDC45;RPL6;PABPC4;RPLP0;PSMC6;FAM120A;PSMA1;SERBP1;NME1;PSMC4;IMPDH2;CCT2;CNBP;PWP1;TARDBP;ACP1;UBA2;TRA2B;NAP1L1;MRPS18B;PPIA;IARS1;HNRNPU;GNL3;GOT2;CYC1;EXOSC7;RPL18;PRDX4;YWHAQ;ABCE1;SNRPA1;RPL22;XPO1;HNRNPA2B1;CSTF2;G3BP1;PCNA;RPS5;HSP90AB1;MRPL9;MAD2L1;TRIM28;GLO1;DDX21;PRPF31;HPRT1;ETF1;CANX;COX5A;MCM7;HDAC2;TCP1;PTGES3;COPS5;RRP9;POLD2;PSMA2;CLNS1A;UBE2E1;HNRNPR;KPNA2;NPM1;POLE3;SRSF1;SRPK1;PSMD14;TFDP1;KARS1;SNRPD3;PSMD8;RACK1;HNRNPC;AIMP2;VDAC3;RNPS1;C1QBP;RPS3;HSPD1;SRSF7;EIF3J;HDDC2;ODC1;EEF1B2;EPRS1;EIF3D;VBP1;CDK2;ILF2;CTPS1;XRCC6;APEX1;EIF4G2;NOP56;PPM1G;HNRNPA1;CUL1;CCT3;RRM1;SYNCRIP;EIF4A1;TUFM;CCT7;NCBP1;CCT5;MCM4;NCBP2;LDHA;PSMA6;MYC;USP1;PHB2;VDAC1;EIF4H;RUVBL2;CDK4;SLC25A3;PSMD1;PGK1;MCM5;PSMD3;CCNA2;SNRPA;SF3B3
prerank,Allograft Rejection,-0.19054918432720638,-0.6655870885681401,0.9966666666666667,1.0,1.0,29/171,17.34%,CD8A;THY1;TLR3;PRF1;IL15;CD7;CXCR3;SOCS1;IL12RB1;TLR1;FGR;ZAP70;CSF1;NLRP3;IL2RB;CFP;AARS1;CCND3;IL18RAP;CD86;HLA-DOB;GCNT1;TAP1;FLNA;CXCL13;IFNAR2;APBB1;DEGS1;STAB1
prerank,UV Response Dn,0.18338060089307165,0.6419437594621402,1.0,1.0,1.0,6/129,4.68%,BDNF;TJP1;CDON;IGFBP5;CAV1;ACVR2A
prerank,mTORC1 Signaling,-0.18162504809350352,-0.6410910529690981,0.9983050847457627,1.0,1.0,73/198,38.20%,SERPINH1;G6PD;CFP;PLK1;CDKN1A;MCM2;DHCR7;DDIT4;TOMM40;PSAT1;BHLHE40;TUBA4A;ALDOA;FGL2;FDXR;PFKL;ME1;SLC1A5;SHMT2;PGM1;BTG2;PHGDH;CYP51A1;SORD;GAPDH;SQSTM1;CCNG1;CORO1A;MAP2K3;M6PR;ITGB2;GBE1;GSK3B;PPP1R15A;LDLR;SLC7A5;SLA;DHFR;CTH;CDC25A;RRM2;NUFIP1;PGK1;GGA2;ACLY;DDX39A;PRDX1;IDH1;NFYC;RAB1A;ACTR3;SCD;BCAT1;PSPH;USO1;CALR;TUBG1;LDHA;MCM4;RPN1;AURKA;XBP1;PSME3;RPA1;STIP1;P4HA1;TRIB3;ENO1;SQLE;FADS2;UNG;CXCR4;PSMD13
prerank,heme Metabolism,-0.17636251628737687,-0.6227754639221567,1.0,1.0,1.0,31/185,21.97%,ADD2;CTSE;P4HA2;RHCE;BCAM;SELENBP1;XK;IGSF3;ABCB6;ALAS2;BPGM;RNF123;KHNYN;ENDOD1;BTRC;CCND3;ABCG2;FOXJ2;SLC10A3;MARCHF2;SIDT2;GATA1;AQP3;DMTN;BSG;SMOX;TSPAN5;KDM7A;BTG2;GDE1;ATG4A
prerank,Protein Secretion,0.18075104186176788,0.595026886023749,1.0,1.0,1.0,18/91,29.09%,TOM1L1;SSPN;ABCA1;VAMP4;IGF2R;DOP1A;GOLGA4;RAB22A;GNAS;ANP32E;YIPF6;BNIP3;KRT18;ARFGEF2;NAPG;SEC22B;CLN5;VAMP3
prerank,Xenobiotic Metabolism,-0.1702857651571052,-0.5873085846486954,1.0,1.0,1.0,58/153,34.04%,ENPEP;CFB;CYP2J2;MPP2;UPB1;ABCC2;POR;ABCC3;ESR1;SERTAD1;PMM1;CYP4F2;PYCR1;JUP;NFS1;EPHX1;AQP9;APOE;DDAH2;PPARD;AKR1C3;ARG2;GNMT;SMOX;SLC1A5;SHMT2;NDRG2;DHRS1;ITIH4;TNFRSF1A;ACO2;ABHD6;ALAS1;CYP2S1;SPINT2;MTHFD1;ENTPD5;GCH1;LPIN2;PC;TKFC;DHRS7;ALDH2;PINK1;FBLN1;TPST1;BPHL;RETSAT;GABARAPL1;IDH1;NQO1;ALDH9A1;FAH;CASP6;SLC46A3;CAT;BCAT1;DHPS
prerank,p53 Pathway,-0.1578401163778725,-0.5656053986261157,1.0,1.0,1.0,52/185,28.77%,BAK1;TNFSF9;RHBDF2;SOCS1;GPX2;CDKN2B;RRAD;PMM1;CDKN1A;CCND3;PLXNB2;AEN;TAP1;PERP;EPHX1;TSPYL2;DDIT4;RGS16;RB1;SERTAD3;SDC1;LIF;PIDD1;SEC61A1;NOTCH1;FDXR;TCHH;CCP110;BTG2;TRAF4;TPD52L1;CCNG1;CD82;ABCC5;MXD1;PITPNC1;TGFB1;RAD9A;PROCR;WRAP73;ABHD4;FUCA1;POLH;XPC;PPP1R15A;AK1;NUDT15;PHLDA3;IER3;TAX1BP3;BAIAP2;PLK3
prerank,Unfolded Protein Response,-0.1696966204007834,-0.5576869051751431,1.0,1.0,1.0,110/111,80.43%,WFS1;HYOU1;DCTN1;TSPYL2;DDIT4;SHC1;PSAT1;EIF4G1;ALDH18A1;DNAJA4;EDC4;CHAC1;SRPRA;TUBB2A;ARFGAP1;SLC7A5;EIF4A2;MTREX;EEF2;CXXC1;PDIA6;ATP6V0D1;CALR;GEMIN4;NOP14;XBP1;SEC31A;EIF4A1;DDX10;PREB;TARS1;ATF6;NOP56;CNOT2;DNAJB9;EXOSC5;ZBTB17;ATF3;SERP1;HSPA5;HSPA9;TTC37;YIF1A;SLC1A4;KHSRP;YWHAZ;DCP1A;EIF4A3;NPM1;SPCS1;GOSR2;CKS1B;RRP9;SSR1;ERN1;EXOSC9;HSP90B1;CEBPB;PAIP1;FKBP14;PARN;ATF4;WIPI1;IARS1;EIF2AK3;CCL2;POP4;FUS;LSM4;EDEM1;HERPUD1;IMP3;KIF5B;SEC11A;DCP2;SLC30A5;NOLC1;DKC1;TATDN2;XPOT;EXOSC2;NFYA;CNOT6;NHP2;H2AX;NABP1;MTHFD2;SPCS3;EIF4E;SRPRB;SDAD1;EIF2S1;EXOSC4;DNAJC3;EXOSC10;RPS14;CEBPG;EXOSC1;BANF1;LSM1;ERO1A;PDIA5;EXOC2;VEGFA;CNOT4;EIF4EBP1;ASNS;IFIT1;KDELR3;NFYB
prerank,DNA Repair,-0.16038252528899874,-0.5557673616027715,1.0,1.0,1.0,45/147,36.15%,BCAM;BRF2;CMPK2;SUPT4H1;SNAPC4;TAF6;TYMS;POLD1;CLP1;DGCR8;ERCC2;SAC3D1;GTF3C5;POLR2A;SEC61A1;POLD4;RFC3;VPS37B;SMAD5;ADCY6;TAF1C;POLH;XPC;POLA2;AK1;NELFCD;POLL;GUK1;NUDT21;MPG;EIF1B;TSG101;BCAP31;SUPT5H;ERCC5;POLR2C;RRM2B;PDE4B;NCBP2;LIG1;DDB2;VPS28;ARL6IP1;DCTN4;CANT1
prerank,Bile Acid Metabolism,-0.16076065658569869,-0.5188431586796121,0.9981916817359855,1.0,1.0,29/89,30.42%,NR3C2;EPHX2;HSD17B6;ALDH8A1;SOAT2;SULT2B1;AQP9;PECR;SLC35B2;SLC22A18;TFCP2L1;PFKM;GNMT;ACSL1;FDXR;AR;DIO1;PEX16;SLC29A1;PEX11A;CYP7B1;LIPE;PEX13;SLC27A2;PIPOX;PXMP2;ALDH1A1;ACSL5;ABCD3
prerank,E2F Targets,0.13365460267505871,0.4992127660523423,1.0,1.0,1.0,200/200,86.76%,RNASEH2A;HNRNPD;ANP32E;GINS1;HMGB3;SPC24;RPA3;EXOSC8;ING3;CDKN2A;POLD3;PTTG1;CNOT9;RANBP1;NAA38;BARD1;TIPIN;CTCF;H2AZ1;SLBP;SPC25;DEPDC1;WEE1;LYAR;SRSF2;PA2G4;DUT;GSPT1;HELLS;BRCA1;EIF2S1;LUC7L3;ORC2;MCM6;PSIP1;RFC2;CDKN1B;POP7;PDS5B;DEK;PNN;CENPM;CHEK2;CKS2;DCK;PHF5A;MTHFD2;RAN;PSMC3IP;DCTPP1;TMPO;H2AX;ATAD2;SPAG5;KIF4A;NOLC1;UBR7;DIAPH3;BUB1B;SSRP1;CSE1L;NME1;MSH2;PPP1R8;STAG1;CCNE1;SUV39H1;NUP153;CHEK1;RAD51AP1;MELK;MMS22L;E2F8;BRCA2;CENPE;MYBL2;TRA2B;RAD51C;SMC4;MLH1;STMN1;JPT1;NAP1L1;RPA2;KIF2C;RAD21;PPM1D;UBE2T;WDR90;BRMS1L;MRE11;PRDX4;DONSON;NUP205;ASF1A;GINS4;XPO1;TOP2A;PCNA;RFC1;NASP;CDKN3;TP53;MAD2L1;DSCC1;CDK1;PAICS;CDCA3;MCM7;PRKDC;SMC3;IPO7;BIRC5;NUP107;CKS1B;POLD2;CCNB2;KPNA2;TFRC;NBN;SRSF1;RBBP7;ILF3;MKI67;RAD1;HMGB2;CDC25B;AK2;HMGA1;SMC6;ORC6;POLE4;LBR;SNRPB;PRPS1;CTPS1;XRCC6;NOP56;UNG;EZH2;EED;CDKN2C;SYNCRIP;RPA1;TRIP13;GINS3;AURKA;MCM4;LIG1;TUBG1;RAD50;MYC;USP1;TUBB;ZW10;CDK4;AURKB;POLE;DDX39A;ASF1B;NCAPD2;TK1;MCM3;DNMT1;SMC1A;RACGAP1;CDCA8;NUDT21;MCM5;RRM2;TACC3;CDC25A;SHMT1;TCF19;POLA2;PLK4;CBX5;HMMR;DCLRE1B;RFC3;KIF22;CDC20;MXD3;DLGAP5;PAN2;CCP110;PRIM2;TBRG4;LMNB1;CIT;HUS1;PMS2;UBE2S;POLD1;TIMELESS;MCM2;ESPL1;CDKN1A;PLK1;KIF18B
prerank,Apoptosis,-0.13761060846794093,-0.4705897168482409,1.0,1.0,1.0,43/150,33.07%,TGFBR3;PRF1;MMP2;BIRC3;PDGFRB;RNASEL;CDKN1A;PPP3R1;TAP1;GPX3;AIFM3;RELA;DAP;RARA;ISG20;FDXR;NEFH;CASP7;GADD45B;FEZ1;BTG2;SQSTM1;GSN;BCL2L1;PPP2R5B;EGR3;CCNA1;DPYD;GCH1;IER3;CTH;GSTM1;CD2;CLU;BCL2L11;CCND2;RETSAT;LMNA;RHOT2;IL1B;CASP6;HGF;BCAP31
