Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Protein Secretion,-0.3058509591389074,-1.2535622107389244,0.10610932475884244,0.22282490778910827,0.676,33/89,30.90%,TPD52;SCAMP1;ANP32E;TMX1;ATP7A;VPS4B;LAMP2;VAMP4;ARFIP1;RAB2A;BET1;ARFGEF1;TMED2;AP3S1;RAB14;CLCN3;LMAN1;DNM1L;STAM;NAPG;YIPF6;STX12;ZW10;RPS6KA3;ADAM10;MON2;MAPK1;CTSC;PAM;TMED10;COG2;SNAP23;STX7
prerank,Apical Surface,0.41803917812081487,1.2256445025320075,0.1844331641285956,0.275381684815057,0.986,9/29,16.09%,SULF2;GATA3;TMEM8B;GHRL;SLC2A4;HSPB1;IL2RB;PLAUR;SRPX
prerank,Hedgehog Signaling,0.43840996312345726,1.2105782004880035,0.23953098827470687,0.2870144114729151,0.993,5/25,6.45%,RTN1;SCG2;NRCAM;SLIT1;CELSR1
prerank,Glycolysis,0.3104386760384461,1.209061328372688,0.13376623376623376,0.2754271742529781,0.993,23/167,12.02%,DPYSL4;NT5E;SDC1;ME1;GPC1;MIF;AGRN;PGAM2;ARTN;P4HA2;DDIT4;ALDOA;CHPF;B3GNT3;SLC16A3;IER3;IDUA;TGFBI;LCT;B4GALT7;IL13RA1;GALE;CAPN5
prerank,UV Response Up,0.3165948736157606,1.1920352448818672,0.15932642487046633,0.29062876963255097,0.996,28/137,14.98%,SLC6A8;ATF3;NR4A1;BTG2;RRAD;JUNB;ALDOA;CTSV;HTR7;RHOB;HMOX1;MMP14;PLCL1;ICAM1;GRINA;HLA-F;CDKN1C;SPR;COL2A1;IGFBP2;FOS;FMO1;AQP3;FURIN;DGAT1;TAP1;SQSTM1;ATP6V1F
prerank,KRAS Signaling Dn,0.32135617856546206,1.1567597675541408,0.21937321937321938,0.34171355611096316,0.999,20/96,13.69%,CD80;EGF;BTG2;UPK3B;NR4A2;CKM;CCNA1;FGF16;GAMT;SGK1;ZNF112;IDUA;PRKN;THRB;THNSL2;CCDC106;COL2A1;IGFBP2;RYR1;ARHGDIG
prerank,Mitotic Spindle,-0.24144749605399896,-1.1192856917671952,0.15246636771300448,0.46147633856464404,0.92,58/196,23.16%,ECT2;MARCKS;SASS6;CENPE;ARHGAP5;PPP4R2;BCL2L11;TUBD1;WASL;FBXO5;LATS1;KIF11;CDK1;ANLN;CD2AP;TLK1;RAPGEF6;LMNB1;RASA2;MID1;ESPL1;ARF6;SMC4;KIF20B;HOOK3;DLGAP5;ARFGEF1;RACGAP1;RICTOR;PKD2;CDC27;CEP192;SOS1;PCGF5;TUBGCP5;BRCA2;RANBP9;TUBA4A;KIF23;NDC80;EPB41;SMC1A;KNTC1;KIF5B;KIF15;DLG1;TPX2;DYNLL2;EPB41L2;YWHAE;CEP72;TTK;SMC3;KIF4A;CDC42EP1;TUBGCP3;GEMIN4;CEP57
prerank,Notch Signaling,0.3826270816150631,1.1142890269057697,0.315702479338843,0.4152345116498698,0.999,9/30,24.16%,HEYL;NOTCH3;NOTCH1;CCND1;DTX2;PPARD;ARRB1;DTX4;MAML2
prerank,KRAS Signaling Up,0.2826011788301529,1.0712712103580795,0.31830601092896177,0.4964034913143605,1.0,39/138,21.52%,PRDM1;INHBA;LIF;RGS16;SPP1;CPE;PPBP;TRIB1;SCN1B;C3AR1;IL10RA;PPP1R15A;TRAF1;ADAM8;LAPTM5;HBEGF;SNAP25;MAFB;SPRY2;PLAU;CROT;PTGS2;MMP11;KCNN4;FCER1G;ID2;JUP;ITGB2;PLAUR;CCSER2;EMP1;CTSS;CFH;ACE;CXCR4;PSMB8;SEMA3B;CD37;ZNF277
prerank,Cholesterol Homeostasis,0.2942843592267646,0.98852107003283,0.4582089552238806,0.6865311460495267,1.0,19/66,24.56%,ATF3;TP53INP1;CXCL16;MVD;S100A11;ETHE1;ACTG1;CD9;FBXO6;PLAUR;ECH1;LGALS3;TNFRSF12A;SEMA3B;TM7SF2;STX5;TRIB3;PLSCR1;NSDHL
