,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,converged
AL109811.1,8.602724310438699,0.37417603184189563,1.552198309693132,0.24106200187517912,0.8095070625274261,,True
EXOSC10-AS1,13.66976776274958,0.9687608515039186,0.8785698268092768,1.1026566380297749,0.27017630414329064,,True
MTOR,1868.9028414423794,-0.02404540119372944,0.19273533711665236,-0.12475865377596039,0.9007146210821958,0.9982725168834793,True
MTOR-AS1,14.763774802595703,1.3431385237075062,0.9287457463898097,1.4461853838130734,0.1481252121502912,0.8361154427271422,True
UBIAD1,1323.9048080111193,-0.34865168248848993,0.250662622534219,-1.3909201099214308,0.1642496539378817,0.8591235353806095,True
FBXO44,296.893619704149,0.06926336821927864,0.3977185988443028,0.17415169524519417,0.8617462469441318,0.9965165568897173,True
FBXO6,437.9081448089746,-0.09259924032816172,0.2899388708599409,-0.31937504637966635,0.7494421308965311,0.986885621660769,True
MAD2L2,3107.255163995138,0.2123500447765738,0.24751719551197307,0.8579203733192826,0.39093643353439167,0.9455024009175268,True
DRAXIN,33.518348758087946,-1.068529015902291,1.1338362133851503,-0.9424015596680584,0.3459870890238613,0.9330035968731225,True
AGTRAP,3479.2134393919932,-0.02963590055220315,0.20642754293126228,-0.143565631462617,0.8858434815667843,0.9979458751109654,True
MTHFR,933.6382422989859,0.200484449343935,0.25909680597400475,0.773782017845676,0.439059708181044,0.9541486396480348,True
CLCN6,1149.106239850302,0.11295985655073415,0.2387409972255503,0.47314813066653755,0.6361075004237736,0.9750712074350555,True
NPPA,23.137280647470867,-0.6989012026859837,0.832253625003905,-0.8397694905596889,0.40103764282302856,0.9473233177889417,True
AL021155.4,25.68985315958484,0.4896717003915054,0.89219092238451,0.5488418320630147,0.5831139996117044,0.9716192845927933,True
KIAA2013,989.9537974140526,0.18159692653944567,0.21191163837563895,0.8569464515089218,0.3914744793050471,0.945813976853716,True
PLOD1,2065.9289125899127,-0.06769181324838743,0.3184768466914863,-0.2125486168040391,0.8316790533861655,0.9932995333587246,True
MFN2,1837.1168581042866,-0.35315909485123564,0.2834408422114759,-1.2459710890491311,0.2127750093448577,0.8960727909680978,True
MIIP,1466.5579415666916,-0.05240227249584824,0.3460152381715115,-0.1514449848300429,0.8796247058992093,0.9974296740749312,True
TNFRSF8,183.82882039213274,0.06165961868302925,0.5822384515073737,0.10590097325828773,0.9156609218634042,0.998545223100693,True
AL357835.1,9.705628202278337,0.30877993166632756,1.553978339659519,0.19870285433578314,0.8424951911113163,,True
TNFRSF1B,1690.9655947274853,0.036508743797080974,0.2967923015484774,0.12301108757404113,0.9020983180366348,0.9982725168834793,True
SNORA70,41.34447248179145,-0.07947898424019247,0.6552248473133955,-0.12130032089912104,0.9034531658553765,0.9982725168834793,True
VPS13D,1329.145297710577,0.1897251292497179,0.2499801703100164,0.7589607168217688,0.4478760562947768,0.955284353898079,True
DHRS3,109.53058868136327,0.7228715168276224,0.41343376174624685,1.7484578757535025,0.08038477370102905,0.7340746573714381,True
PRDM2,1949.8564405175478,0.2636060623977446,0.25658993920103723,1.027343719003769,0.3042586428683518,0.9289891636832776,True
KAZN,164.36587123455092,0.5157296562491853,0.3868471848608028,1.3331611975792397,0.1824789099273676,0.8790001764437694,True
TMEM51-AS1,18.500668102674986,-1.0624849999116632,1.4988383074864793,-0.7088723277252157,0.4784037088232802,0.9589723846178217,True
TMEM51,159.8139778295681,0.0770707087902501,0.37729452749666703,0.20427200283452543,0.8381409471835833,0.9934118232428905,True
FHAD1,5.96772070575369,1.7394061754077952,2.4780277283156136,0.7019316836257192,0.48272176880921003,,True
EFHD2,974.4346028873256,-0.06220593911421223,0.4002813350008765,-0.15540554523751657,0.8765016128100246,0.9974296740749312,True
CASP9,494.26644733997506,0.14072694441207936,0.2495441408639863,0.563936079303831,0.5727976347927286,0.9698829134584979,True
DNAJC16,595.1062921714189,-0.16703973317656223,0.29226373172992937,-0.5715376731414549,0.5676352307218376,0.9690333034443852,True
AGMAT,53.411858121997255,0.9543918099073162,0.6492108862500754,1.4700798001401434,0.1415401424904168,0.8331523767808787,True
DDI2,1134.0851922137704,0.4244685887895871,0.24662031364929238,1.7211420361471306,0.08522505295073475,0.7431842498462057,True
PLEKHM2,911.6910359260481,0.5051370268849739,0.3083900191281962,1.6379811133738114,0.10142563368593671,0.7712109958388733,True
AL450998.2,103.42329143592305,0.782563861142305,0.41577927331676595,1.8821617895947886,0.059814051937037274,0.6927433408040151,True
SLC25A34,83.0831896643693,1.2765301200505481,0.7382308388949828,1.7291747415501038,0.08377782551871693,0.7419379323765521,True
UQCRHL,119.4828039645716,-0.005288485186097241,0.49371626053241185,-0.010711588029112642,0.9914535527240822,0.998741629504845,True
FLJ37453,352.7730259304657,0.4827467727428172,0.3311223035184908,1.45791077077313,0.14486513942197962,0.8340779290126982,True
SPEN,3242.5854024972036,0.2917195176545955,0.23506969584141185,1.2409915987273918,0.21460885245715056,0.8960727909680978,True
ZBTB17,1230.0648517555965,0.41061024161350557,0.348732054403327,1.177437624184134,0.2390208801558017,0.9056734243244661,True
AL355994.4,10.46326135910976,2.6904093860330365,1.5796546073208186,1.703163067144228,0.08853755618140323,,True
CLCNKB,11.732737022858808,1.464781790720579,1.8326521534766365,0.799268856308499,0.4241345333443437,,True
ARHGEF19,356.5015874956673,0.14733066112478949,0.2800453610318515,0.5260957031458648,0.598821713976093,0.9728247610179483,True
ANO7L1,9.105951344978127,1.5910424861010957,1.0631240947093776,1.4965726898853073,0.13450448069877818,,True
AL109627.1,62.71687646469931,0.8712842697863347,0.5604512809966492,1.5546119695487748,0.120038511348348,0.8056369948007299,True
CPLANE2,31.05886918699932,0.5684876209140163,0.7127186974662895,0.7976325343154126,0.4250837652769358,0.9532279518618192,True
MT1XP1,18.713451302058917,0.7858736683614512,0.9532638970305056,0.8244030544002677,0.40971057992032645,0.9484724582085745,True
FBXO42,1049.4762338670548,-0.07308517301970614,0.355749301741951,-0.20544010251556236,0.8372282911241866,0.9934118232428905,True
SZRD1,1519.015549395529,-0.21632258155371645,0.3063990102518703,-0.7060159279753941,0.4801782322300232,0.9589723846178217,True
RPL22P3,12.458885486592312,0.8621945980748793,1.1834388442474408,0.7285501927420309,0.4662768550910611,,True
SPATA21,6.110332449802831,-0.6474362762545673,1.7520525568317236,-0.3695301683331584,0.7117325908111898,,True
NECAP2,1765.0281200573759,0.07788724105871225,0.17317979581582688,0.4497478513113835,0.652892263690763,0.9765393127003817,True
LINC01772,15.27173043435896,2.027144269920514,1.536779174277518,1.319086244693243,0.18714028122073356,0.8848792541937557,True
CROCCP3,159.0583785172446,-0.2096574996421732,0.5522267973578768,-0.3796583227131991,0.7041990613137286,0.9808470153441745,True
NBPF1,308.8422978778882,0.19685171792922235,0.4237810423068344,0.46451279853782096,0.6422803920979014,0.9750712074350555,True
CROCCP2,824.8957125311208,0.12844740307344119,0.23774473248764175,0.5402744436414297,0.5890077802417734,0.9720189145133631,True
