,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,converged
AC126323.1,119.35753237779795,-0.21801418542258783,0.4740622522575642,-0.45988514036788963,0.6455986666921272,0.9999041993939802,True
GOLGA2P11,16.792467531428585,0.20933342719733175,1.3287509431441145,0.15754150789312193,0.8748180977297538,0.9999041993939802,True
TLN2,132.8689506626729,-0.7377681566429227,0.5125144468837545,-1.4395070443941238,0.150006915541183,0.9999041993939802,True
TPM1,819.7304697613796,-0.3613711277210483,0.29829598329716706,-1.2114515379211286,0.22572239734977317,0.9999041993939802,True
LACTB,381.2252100901143,0.28549066078481616,0.2660926686183417,1.072899386019151,0.2833162615739957,0.9999041993939802,True
RPS27L,4133.553030178122,1.2308363804247648,0.3001273485999617,4.101047059411239,4.112848999738622e-05,0.024692426341206292,True
RAB8B,1313.6589540417863,-0.1892392069534249,0.2825658575074936,-0.66971717185756,0.5030381029374491,0.9999041993939802,True
APH1B,902.0541089680968,-0.3191661318855418,0.23203121600257184,-1.375531005629881,0.1689668800234294,0.9999041993939802,True
AC007950.2,15.222867644005069,-0.7613924230709479,1.4208895794671137,-0.5358561524228351,0.5920579704627074,0.9999041993939802,True
USP3,2118.839386741794,0.04961799571660874,0.1639211433451453,0.3026942998569454,0.7621228421870931,0.9999041993939802,True
USP3-AS1,218.12290599867458,0.050627109523274795,0.3448695969265539,0.14680073272465574,0.8832893063202044,0.9999041993939802,True
HERC1,4630.329309294542,0.1671700950482703,0.19924831209008992,0.8390038203820994,0.4014671657673078,0.9999041993939802,True
AC073167.1,9.789529351802104,-0.0027523863877957806,1.0769466952266928,-0.0025557313096321956,0.9979608236663868,,True
DAPK2,127.09309547121757,-0.4526971059666207,0.4125870840014423,-1.097215893372557,0.27254702708875367,0.9999041993939802,True
CIAO2A,3278.884743629288,-0.18221532822547556,0.31576998885172797,-0.5770508112189092,0.5639051314587589,0.9999041993939802,True
SNX1,3167.183965375015,-0.06282331389067454,0.1729252063681531,-0.3632976083135353,0.7163825797638317,0.9999041993939802,True
SNX22,87.77152752720882,0.26261489113210024,0.7019764838050755,0.3741078186958511,0.7083241019010897,0.9999041993939802,True
PPIB,5921.7971832660905,0.2509768312300783,0.258361693719371,0.9714165734750367,0.3313408786939829,0.9999041993939802,True
CSNK1G1,897.5316699192771,0.10400474072906381,0.25107715849177953,0.41423417946029134,0.6787026125538013,0.9999041993939802,True
PCLAF,2180.502837712899,-0.35103845842017467,0.2256854906210522,-1.5554321079931641,0.11984319216126771,0.9999041993939802,True
TRIP4,754.6515724869136,-0.1805723310297916,0.23149650206092232,-0.7800218552860503,0.4353780110398917,0.9999041993939802,True
AC091231.1,28.120727372087945,0.3276690797415042,0.7232254146909668,0.4530663235631961,0.6505009841040126,0.9999041993939802,True
ZNF609,2206.807999325619,0.14692572372615503,0.1910028072136484,0.7692333210674206,0.44175481280726625,0.9999041993939802,True
AC091231.2,22.569759264719714,0.06663348537609386,1.0842872634555554,0.06145371952792024,0.9509978711679001,0.9999041993939802,True
GAPDHP61,10.801464466561143,1.8618624742597416,1.4659673066110321,1.27005729654635,0.2040642214224544,,True
AC090543.1,14.13307296679163,-0.4612659911091096,1.4059196921495491,-0.32808843469847654,0.7428447982325579,0.9999041993939802,True
OAZ2,3325.3337061428115,0.0808293472949942,0.22175778601055524,0.3644938414525246,0.7154892717925193,0.9999041993939802,True
AC100830.2,17.084741754950034,-0.002283627997765095,1.0860531261355757,-0.002102685350108759,0.9983223010591863,0.9999041993939802,True
AC100830.1,48.408408101235366,0.329388148681302,0.9271579382542249,0.35526649246137876,0.7223899554161228,0.9999041993939802,True
RBPMS2,14.648708186658634,-0.1533928615552713,1.698834490978921,-0.09029299932972375,0.9280543831542157,0.9999041993939802,True
PIF1,413.2513749426025,0.04042901586843996,0.2420999330072362,0.16699308986273684,0.8673754860704168,0.9999041993939802,True
PLEKHO2,811.5032041814521,0.15564377555741563,0.3863249477026731,0.4028830560463923,0.6870342567649437,0.9999041993939802,True
AC069368.2,8.294738969197635,0.632909169736761,1.309052708822343,0.4834863909384842,0.6287504204258334,,True
ANKDD1A,196.0307326918775,0.08522791496429617,0.40183335916202956,0.2120976594427793,0.8320308456613701,0.9999041993939802,True
SPG21,2877.463951445087,0.021442525986849068,0.27428941400193946,0.07817482152883032,0.9376889902199763,0.9999041993939802,True
MTFMT,419.66728291251314,-0.3900018307559398,0.3324092824877682,-1.173257942248622,0.24069238256950587,0.9999041993939802,True
AC013553.2,16.698452020602296,0.5192193029729804,1.3416070647835585,0.3870129463403996,0.6987466235716635,0.9999041993939802,True
UBAP1L,62.45756954555343,-0.19289285137629747,0.598448731850934,-0.3223214305755178,0.7472091995017209,0.9999041993939802,True
PDCD7,663.809510279763,0.21350132098208632,0.36843384030724874,0.5794834719960598,0.5622629957303533,0.9999041993939802,True
CLPX,1284.624664531042,-0.25483278451387054,0.2293975710563973,-1.1108783032895322,0.26662073574059997,0.9999041993939802,True
PARP16,408.0140338694479,-0.1948814823575488,0.24617961783795347,-0.7916231411400946,0.4285804495426181,0.9999041993939802,True
DPP8,2553.7412617204736,-0.15783417935386235,0.274245286516523,-0.5755219400802828,0.5649383567227492,0.9999041993939802,True
AC105129.1,40.118998138115295,0.9286321874994742,0.6457356180808297,1.4380996827454438,0.15040577265242333,0.9999041993939802,True
HACD3,4483.552742297775,-0.1352051714535754,0.18278771166490299,-0.7396841408105232,0.4594916733131683,0.9999041993939802,True
INTS14,1930.0772071289725,0.017055248792757965,0.23293430969327733,0.07321913553746519,0.9416317393002931,0.9999041993939802,True
SLC24A1,511.1224457047587,0.4584494519898897,0.4447300705376417,1.0308487830284614,0.3026117376233871,0.9999041993939802,True
DENND4A,2002.5535735562169,-0.05184530614542905,0.21413661228214553,-0.24211322665886714,0.8086924296616281,0.9999041993939802,True
SNORD13E,19.809681687034633,0.028305313011288743,0.7606018651780966,0.03721436181945332,0.9703140874687757,0.9999041993939802,True
RAB11A,4746.607648243731,-0.1565111281267548,0.1548350799342627,-1.0108247316641918,0.3121003238584191,0.9999041993939802,True
AC011939.2,64.18163262699164,0.4546763373754647,0.599334656079981,0.758635151101271,0.4480708392406938,0.9999041993939802,True
AC011939.1,838.9019359354256,-0.07344332358554033,0.35773653673109934,-0.20530003520648393,0.8373377165528169,0.9999041993939802,True
MEGF11,47.70636186896362,0.8899224546310638,0.6908629205751325,1.2881317380446722,0.19770010896157408,0.9999041993939802,True
DIS3L,1555.6089444682384,-0.6249362166966971,0.2249997425265139,-2.7774974747940204,0.005477926573385334,0.47720377468237046,True
AC055855.1,27.723686026182836,-0.5054135425789186,0.6568112102406993,-0.7694959140446178,0.441598969212451,0.9999041993939802,True
