,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,converged
AC074141.1,36.297900158376876,0.4045750300473724,0.3090607436500302,1.30904697008527,0.19051844072727964,0.9999058266833402,True
ZNF649,281.164461013834,-0.001491168157401286,0.1374620874883997,-0.010847850375669032,0.9913448374183005,0.9999058266833402,True
ZNF613,116.88186103259659,0.10513540854330651,0.18978444572113162,0.5539727354568983,0.5795975050455904,0.9999058266833402,True
ZNF350,500.0837793640874,-0.08371302159163252,0.12013879472154548,-0.6968025756014978,0.4859263540309272,0.9999058266833402,True
ZNF615,158.49299291673822,-0.09700957711688583,0.18269236947758088,-0.5309996109541422,0.5954190487602793,0.9999058266833402,True
ZNF614,264.6604964807432,-0.09127218003423047,0.18481358076078022,-0.49386078478925055,0.62140450131207,0.9999058266833402,True
ZNF432,613.4134591354717,-0.11816565408151358,0.15337517434811415,-0.7704353366426442,0.44104169884062117,0.9999058266833402,True
AC011468.5,14.89914576078017,-0.7921330174191035,0.46723720978188404,-1.695355166145452,0.09000806553323125,0.9999058266833402,True
AC011468.1,13.79463238612597,-0.25237317214755234,0.5533843950700961,-0.456054009465852,0.648351140661745,0.9999058266833402,True
ZNF841,664.0840821895771,-0.027780519590688186,0.12413428746546662,-0.2237940874991251,0.8229175307896497,0.9999058266833402,True
ZNF616,159.72176078765136,-0.11633867135848457,0.1614511684768908,-0.7205811667763595,0.4711672445832452,0.9999058266833402,True
ZNF836,95.23733230494058,-0.17298405681849566,0.2200403676406806,-0.7861469178281573,0.43178142011374265,0.9999058266833402,True
PPP2R1A,3866.8421107870768,-0.012890657623451662,0.1053761177683173,-0.12232997282926478,0.902637695368615,0.9999058266833402,True
AC010320.2,7.629643376642633,-0.2336439373221619,0.7362936626197373,-0.31732438995991813,0.7509974724421814,0.9999058266833402,True
ZNF766,683.2538491231779,-0.04541764295446415,0.11623019185592989,-0.39075598370138115,0.6959776131752896,0.9999058266833402,True
AC010320.3,17.658824462474165,0.0691472372034377,0.453818641122017,0.15236755597451598,0.8788970448489034,0.9999058266833402,True
ZNF480,573.6467908818939,-0.07835144214209992,0.16551553389307078,-0.4733781796741682,0.6359433945155081,0.9999058266833402,True
ZNF610,59.43338594367555,-0.2016922366437525,0.27093845015361406,-0.744420869497847,0.4566218972092503,0.9999058266833402,True
ZNF880,294.65404676123876,-0.011957641066780777,0.18588932175999134,-0.06432667005057845,0.948710117797927,0.9999058266833402,True
ZNF528-AS1,183.34478051169015,0.03826930688707602,0.16455584688091215,0.23256121014509581,0.8161021512609137,0.9999058266833402,True
AC010332.1,8.433471165083823,-0.09815313354168587,0.8034775212089305,-0.12216039770969876,0.9027719895417208,0.9999058266833402,True
ZNF528,665.9605211975098,0.026496666070873136,0.13646605245197518,0.19416305809972617,0.846048207741841,0.9999058266833402,True
ZNF578,29.389890143248376,-0.4584183254869816,0.38996834914126816,-1.175527004938847,0.23978393970031342,0.9999058266833402,True
AC010332.3,121.07144674710106,0.06971610686394081,0.21224565659084593,0.3284689448243231,0.7425571213307081,0.9999058266833402,True
ZNF808,179.56570980405277,-0.023270125285878056,0.1955907050370206,-0.11897357433970895,0.9052962916787592,0.9999058266833402,True
ZNF701,336.3485645983182,0.01567811457763597,0.19166147421424418,0.08180107474343314,0.9348049014186791,0.9999058266833402,True
ZNF137P,118.42891927059132,0.1579217397701655,0.29487544302880503,0.5355540568182846,0.5922667882840703,0.9999058266833402,True
ZNF83,2204.795148883417,-0.03500512672195558,0.1618261148414902,-0.2163132122169734,0.8287436109966594,0.9999058266833402,True
AC022150.4,176.24224974364395,-0.0017760820357428852,0.22127110199010705,-0.008026723868452976,0.9935956697216219,0.9999058266833402,True
ZNF611,242.80040732640776,-0.0016669545621710482,0.17699313186279228,-0.00941818783942021,0.9924854844247714,0.9999058266833402,True
ZNF600,413.37793290997485,-0.18974220291385746,0.18342526084235458,-1.0344387792744207,0.3009310832081984,0.9999058266833402,True
ZNF28,387.3351569978055,-0.05091535336412263,0.16365081210425236,-0.31112191078946455,0.7557079447793003,0.9999058266833402,True
ZNF468,377.09287611505647,-0.12561440568485593,0.18344485825583642,-0.684752938180863,0.49349983727540747,0.9999058266833402,True
ZNF320,635.9540746413958,-0.018156847825382356,0.11585383386330224,-0.15672202826542544,0.8754639255668621,0.9999058266833402,True
ZNF888,561.3746448058733,-0.09375392077651497,0.15990344189655759,-0.5863158395124783,0.5576632887236803,0.9999058266833402,True
AC010487.1,10.13107526551413,-0.3245627667278214,0.5542221876747848,-0.585618500929222,0.5581319128153758,0.9999058266833402,True
ZNF321P,173.08998388048428,0.08002942920955816,0.16495096134312356,0.48517103845842124,0.6275550241286576,0.9999058266833402,True
ZNF816,157.768804599235,-0.023924099956846922,0.21783488538866708,-0.1098267612837167,0.9125467669872003,0.9999058266833402,True
ZNF702P,37.27688869335766,-0.32439969046618,0.33268220241449964,-0.9751038321611198,0.32950875792734746,0.9999058266833402,True
ZNF160,1055.6105341678717,-0.13278195796032194,0.12935820064028902,-1.026467261473074,0.3046713876566982,0.9999058266833402,True
ZNF415,48.54387437804954,-0.08845659027031498,0.2955197812190535,-0.2993254458480622,0.764691741117518,0.9999058266833402,True
ZNF347,231.69860508844684,-0.002563273706970803,0.15898493453538465,-0.016122745934774755,0.9871364672407235,0.9999058266833402,True
ZNF665,128.5718446860948,-0.08195557295915713,0.1917661331247989,-0.42737250641551766,0.6691080294201932,0.9999058266833402,True
AC092070.2,242.91208392082186,0.07399083609521499,0.23716160782293183,0.3119848814250643,0.7550520131731624,0.9999058266833402,True
NDUFV2P1,13.058215382445518,1.0039599623394118,0.5956280053134317,1.685548619916062,0.09188277263490673,0.9999058266833402,True
ZNF677,318.72214548118797,0.034661078786018804,0.16148556704007055,0.2146388647687512,0.8300488903485336,0.9999058266833402,True
ZNF845,223.80072405405173,-0.017153467510918938,0.14023401984283101,-0.12232030095225034,0.902645354888667,0.9999058266833402,True
ZNF525,293.6103136023275,-0.15189156826773043,0.24430014807487402,-0.621741613603845,0.5341117838276552,0.9999058266833402,True
ZNF765,256.7045918422377,-0.14834065470734822,0.1832797675127031,-0.8093673225391163,0.4183038925559047,0.9999058266833402,True
TPM3P9,275.56385458506094,-0.06892335454197424,0.134059514501298,-0.5141250495973332,0.607164564996984,0.9999058266833402,True
AC022137.3,8.794555846698712,0.06853936164723305,0.597416176308742,0.11472632373418061,0.9086620483667288,0.9999058266833402,True
ZNF761,486.7649998266075,-0.2064079231123593,0.16631603549286644,-1.2410584613845757,0.2145841530878836,0.9999058266833402,True
ZNF813,237.82651512339686,0.03464839354878103,0.16520696629880627,0.209727194470197,0.8338805994159266,0.9999058266833402,True
TPM3P6,17.294502090796826,-0.4477062754188923,0.44116376320583073,-1.0148301215075297,0.3101868126535958,0.9999058266833402,True
ZNF331,1054.4920170954658,-0.023304049563542886,0.10800146153163324,-0.21577531667677674,0.8291628895280811,0.9999058266833402,True
NLRP12,21.62498080016316,0.03903415068870649,0.3769140823976101,0.10356246293692209,0.9175165776687322,0.9999058266833402,True
MYADM,1275.6517003029685,0.022875276794008446,0.1029438337106652,0.2222112385895972,0.8241494456858682,0.9999058266833402,True
AC008440.1,23.189993333643763,0.46319389567908625,0.4686601895533689,0.9883363383617201,0.3229879543691545,0.9999058266833402,True
VSTM1,14.999828389810403,-0.0003345591332217975,0.48485375055488644,-0.0006900207182865232,0.9994494431659344,0.9999058266833402,True
OSCAR,88.47391983173618,0.10747685756193631,0.2084122388581325,0.5156935991417302,0.6060684258919444,0.9999058266833402,True
NDUFA3,605.3400945952258,-0.07492530310358612,0.13539215849251185,-0.5533947012723786,0.5799931664544595,0.9999058266833402,True
TFPT,293.4973909503915,0.29782061844235486,0.16925524440796808,1.759594625762357,0.07847656340341402,0.9999058266833402,True
PRPF31,1175.417687848102,0.007962953227554997,0.15879596234043528,0.05014581674616885,0.9600061891570938,0.9999058266833402,True
AC245052.4,25.704422599060496,-0.10516068314926025,0.3436858987945896,-0.3059790451633034,0.7596206006351375,0.9999058266833402,True
CNOT3,815.9063965976446,0.06898628307734,0.12119736722520712,0.5692061193800583,0.5692162683216335,0.9999058266833402,True
LENG1,100.96418898694387,-0.011472026706099115,0.213624150873736,-0.053701918341993705,0.9571726543934475,0.9999058266833402,True
TMC4,9.154988020540667,-0.32219347355010974,0.6315426497254387,-0.5101689865129178,0.6099330776908988,0.9999058266833402,True
MBOAT7,2535.341526341074,0.043359073484737595,0.10684049498238056,0.4058299570016789,0.6848675457704427,0.9999058266833402,True
TSEN34,299.44737443456376,-0.07937258048018776,0.15936154234410424,-0.4980660911827843,0.6184374596568781,0.9999058266833402,True
RPS9,20933.67267957696,0.09114865432539529,0.10749027519847493,0.8479711690857082,0.39645402728578627,0.9999058266833402,True
LILRB3,29.277725492551188,-0.08326023727296632,0.3561352124793318,-0.23378827578808517,0.8151493519453495,0.9999058266833402,True
LILRA6,11.22071098012281,0.344163128847487,0.5472635397845842,0.6288800620318279,0.5294275799175053,0.9999058266833402,True
LILRB2,153.79799517374698,-0.023456438858922197,0.17762973276007232,-0.13205243567305947,0.8949428171845686,0.9999058266833402,True
LAIR1,2431.6850214755364,0.04246330411590683,0.08770914216428037,0.4841377200608405,0.6282881330792511,0.9999058266833402,True
AC245884.8,14.861295818612685,0.18310160029855743,0.5083835666903952,0.36016427810709706,0.7187242865442511,0.9999058266833402,True
LENG8-AS1,167.8985823180366,0.18218008736542152,0.1534535988236804,1.187199836054338,0.23514880554612927,0.9999058266833402,True
LENG8,10595.429376639198,0.14813190260291637,0.11826747856250332,1.2525159443948908,0.21038192210742845,0.9999058266833402,True
LENG9,42.817225450952364,-0.15505602331111287,0.3406327209678911,-0.4552000256185866,0.6489653420775472,0.9999058266833402,True
LAIR2,10.558621650268655,0.06445974814994687,0.5108150057767308,0.1261900050330965,0.899581522947932,0.9999058266833402,True
LILRA2,605.9284271898869,-0.02104495228121162,0.11730894889903404,-0.1793976715222696,0.8576254595857558,0.9999058266833402,True
LILRA1,108.79895567219664,0.16630333383454235,0.18993591705019472,0.8755760175185457,0.38126056780238915,0.9999058266833402,True
LILRB1,101.25736875241216,-0.2105227198988006,0.2180618010795883,-0.9654268599843578,0.3343310534228061,0.9999058266833402,True
LILRB4,30.75575791024648,-0.2017580503889706,0.32455186760512533,-0.621651176675541,0.5341712619246,0.9999058266833402,True
NLRP2,336.13785333971805,-0.09998431456416858,0.12529407183650143,-0.7979971685702735,0.4248721332199661,0.9999058266833402,True
